Arabic,Tafseer
وَقِيلِهِ يٰرَبِّ إِنَّ هَـٰؤُلاَءِ قَوْمٌ لاَّ يُؤْمِنُونَ,And as for his saying that is the saying of the Prophet Muhammad (s) wa-qīlihi is accusative dependent because it is a verbal noun followed by an implicit verb in other words wa-qāla qīlihi ‘and he said his saying’ ‘O my Lord! These are indeed a people who have no faith’.
فَٱصْفَحْ عَنْهُمْ وَقُلْ سَلاَمٌ فَسَوْفَ يَعْلَمُونَ,God exalted be He says Then disregard them leave them be and say ‘Peace!’ I will stay away from you — this was revealed before he was commanded to fight them. For they will soon come to know ya‘lamūna may also be read as second person plural ta‘lamūna ‘you will come to know’ meant to threaten them.
حـمۤ,Hā mīm God knows best what He means by these letters.
وَٱلْكِتَابِ ٱلْمُبِينِ,By the Book the Qur’ān that clarifies the one that distinguishes what is lawful from what is unlawful.
إِنَّآ أَنزَلْنَاهُ فِي لَيْلَةٍ مُّبَارَكَةٍ إِنَّا كُنَّا مُنذِرِينَ,Indeed We revealed it on a blessed night the Night of Ordainment laylat al-qadr or the eve of the middle of Sha‘bān in which it was revealed from the Mother Book from the seventh heaven to the heaven of this world. Indeed We have been warning We have been causing people by it to have fear of God.
فِيهَا يُفْرَقُ كُلُّ أَمْرٍ حَكِيمٍ,In it that is to say on the Night of Ordainment or on the eve of the middle of Sha‘bān every definitive matter that has been fixed with regard to the provisions and the terms of life and other things decreed by God for the entire year until that same night again the following year is distinguished is decided.
أَمْراً مِّنْ عِنْدِنَآ إِنَّا كُنَّا مُرْسِلِينَ,As an ordinance a distinguishing from Us. Indeed We have been sending from your Lord messengers such as Muhammad (s) and those before him
رَحْمَةً مِّن رَّبِّكَ إِنَّهُ هُوَ ٱلسَّمِيعُ ٱلْعَلِيمُ,as a mercy out of compassion for those to whom these messengers have been sent. Surely He is the Hearer of their sayings the Knower of their actions.
رَبِّ ٱلسَّمَٰوَٰتِ وَٱلأَرْضِ وَمَا بَيْنَهُمَآ إِن كُنتُم مُّوقِنِينَ,Lord of the heavens and the earth and all that is between them read rabbu’l-samāwāti in the nominative to understand it as a third predicate; or read rabbi’l-samāwāti as a substitution for rabbika ‘your Lord’ if you should be certain O people of Mecca that God exalted be He is the Lord of the heavens and the earth then also be certain that Muhammad (s) is His Messenger.
لاَ إِلَـٰهَ إِلاَّ هُوَ يُحْيِـي وَيُمِيتُ رَبُّكُمْ وَرَبُّ آبَآئِكُمُ ٱلأَوَّلِينَ,There is no god except Him. He gives life and brings death. Your Lord and the Lord of your forefathers.
بَلْ هُمْ فِي شَكٍّ يَلْعَبُونَ,Nay but they linger in doubt concerning the Resurrection playing in mockery of you O Muhammad (s) and so he said ‘My God assist me against them with seven years of drought like the seven of Joseph’.
فَٱرْتَقِبْ يَوْمَ تَأْتِي ٱلسَّمَآءُ بِدُخَانٍ مُّبِينٍ,God exalted be He says So watch out for the day when the heaven will produce a visible smoke. Thus the earth became barren and famine became so severe that they began to see what looked like smoke rising between the heaven and the earth
يَغْشَى ٱلنَّاسَ هَـٰذَا عَذَابٌ أَلِيمٌ,that will envelop the people and so they said ‘This is a painful chastisement!
رَّبَّنَا ٱكْشِفْ عَنَّا ٱلْعَذَابَ إِنَّا مْؤْمِنُونَ,Our Lord relieve us from the chastisement; indeed we have believed’ we have now affirmed the sincerity of Your Prophet.
أَنَّىٰ لَهُمُ ٱلذِّكْرَىٰ وَقَدْ جَآءَهُمْ رَسُولٌ مُّبِينٌ,God exalted be He says How can there be a reminder for them that is to say faith will not benefit them once the chastisement has been sent down when already there has come to them a manifest Messenger whose Message is plain to understand
ثُمَّ تَوَلَّوْاْ عَنْهُ وَقَالُواْ مُعَلَّمٌ مَّجْنُونٌ,but they turned away from him and said ‘He has been taught — that is a human being is teaching him the Qur’ān — he is a madman!’
إِنَّا كَاشِفُواْ ٱلْعَذَابِ قَلِيلاً إِنَّكُمْ عَآئِدُونَ,‘Indeed We will remove the chastisement the famine from you for a little time; and so it was removed from them. But you will indeed revert!’ to your disbelief — and they did.
يَوْمَ نَبْطِشُ ٱلْبَطْشَةَ ٱلْكُبْرَىٰ إِنَّا مُنتَقِمُونَ,Mention the day when We shall assault with the most mighty assault — this was the day of the battle of Badr — then indeed We shall take vengeance on them al-batsh means ‘to seize violently’.
وَلَقَدْ فَتَنَّا قَبْلَهُمْ قَوْمَ فِرْعَوْنَ وَجَآءَهُمْ رَسُولٌ كَرِيمٌ,And certainly We tried We tested before them the people of Pharaoh together with him when a messenger came to them namely Moses peace be upon him who was honoured before God exalted be He
أَنْ أَدُّوۤاْ إِلَيَّ عِبَادَ ٱللَّهِ إِنِّي لَكُمْ رَسُولٌ أَمِينٌ,saying ‘Give over to me what I summon you to in the way of faith that is manifest your faith to me O servants of God; indeed I am for you a messenger who is faithful’ in what he has been sent with
وَأَن لاَّ تَعْلُواْ عَلَى ٱللَّهِ إِنِّيۤ آتِيكُمْ بِسُلْطَانٍ مُّبِينٍ,and ‘Do not rebel do not try to act strong against God by neglecting obedience to Him. Lo! I bring you a clear warrant’ clear proof of the sincerity of my Mission — but they threatened to stone him to death.
وَإِنِّي عُذْتُ بِرَبِّي وَرَبِّكُمْ أَن تَرْجُمُونِ,So he said ‘And truly I seek refuge in my Lord and your Lord lest you should stone me to death with rocks.
وَإِن لَّمْ تُؤْمِنُواْ لِي فَٱعْتَزِلُونِ,And if you do not believe me then stay away from me’ that is then refrain from harming me — but they did not refrain from such action.
فَدَعَا رَبَّهُ أَنَّ هَـٰؤُلاَءِ قَوْمٌ مُّجْرِمُونَ,So he called to his Lord saying ‘These are indeed a guilty an idolatrous lot!’
فَأَسْرِ بِعِبَادِي لَيْلاً إِنَّكُم مُّتَّبَعُونَ,God exalted be He said ‘Then set out read fa-asri or fa’sri with My servants the Children of Israel by night; for you will assuredly be pursued surely Pharaoh and his people will pursue you.
وَٱتْرُكِ ٱلْبَحْرَ رَهْواً إِنَّهُمْ جُندٌ مُّغْرَقُونَ,And leave the sea behind once you and your companions have crossed it at rest still and calm until the Egyptians enter it indeed they will be a drowned host’ — he Moses was reassured by this statement — and they were indeed drowned.
كَمْ تَرَكُواْ مِن جَنَّاتٍ وَعُيُونٍ,How many gardens orchards and flowing fountains did they leave behind
وَزُرُوعٍ وَمَقَامٍ كَرِيمٍ,as well as sown fields and many a glorious residence many a splendid court
وَنَعْمَةٍ كَانُواْ فِيهَا فَاكِهِينَ,and the bounty the comforts in which they rejoiced! in which they lived luxuriously.
كَذَلِكَ وَأَوْرَثْنَاهَا قَوْماً آخَرِينَ,So it was kadhālika is the predicate of a subject that is missing such as ‘the matter was so’ and We made these an inheritance that is to say their riches for another people namely the Children of Israel.
فَمَا بَكَتْ عَلَيْهِمُ ٱلسَّمَآءُ وَٱلأَرْضُ وَمَا كَانُواْ مُنظَرِينَ,So neither the heaven nor the earth wept for them — in contrast to the case with believers at the point of whose death weep both their places of prayer on earth and the route by which their deeds ascend the heaven; nor were they reprieved nor were they deferred until they were able to make repentance.
وَلَقَدْ نَجَّيْنَا بَنِيۤ إِسْرَائِيلَ مِنَ ٱلْعَذَابِ ٱلْمُهِينِ,And verily We delivered the Children of Israel from the humiliating chastisement of having their children slain and their womenfolk taken as servants
مِن فِرْعَوْنَ إِنَّهُ كَانَ عَالِياً مِّنَ ٱلْمُسْرِفِينَ,from Pharaoh min Fir‘awna is said to be a substitution for al-‘adhābi on the basis of an implied annexation that is to say min ‘adhābi Fir‘awna; or it is said to be a circumstantial qualifier referring to al-‘adhāb ‘the chastisement’. Truly he was a tyrant of the wanton ones.
وَلَقَدِ ٱخْتَرْنَاهُمْ عَلَىٰ عِلْمٍ عَلَى ٱلْعَالَمِينَ,And verily We chose them that is the Children of Israel with a knowledge that We had of their state over all the worlds that is the worlds of their time those of the rational beings.
وَآتَيْنَاهُم مِّنَ ٱلآيَاتِ مَا فِيهِ بَلاَءٌ مُّبِينٌ,And We gave them signs in which there was a manifest trial an obvious grace such as the parting of the sea the sending down of manna and quails and other such signs.
إِنَّ هَـٰؤُلاَءِ لَيَقُولُونَ,Indeed these ones that is the Meccan disbelievers say
إِنْ هِيَ إِلاَّ مَوْتَتُنَا ٱلأُوْلَىٰ وَمَا نَحْنُ بِمُنشَرِينَ,‘It that death after which there is life is nothing more than our first death that is when they were sperm-drops and we shall not be resurrected we shall not be raised alive after the second one.
