surah_no,surah_name_en,surah_name_ar,surah_name_roman,ayah_no_surah,ayah_no_quran,ayah_ar,ayah_en,ruko_no,juz_no,manzil_no,hizb_quarter,total_ayah_surah,total_ayah_quran,place_of_revelation,sajah_ayah,sajdah_no,no_of_word_ayah,list_of_words
15,The Rocky Tract,الحجر,Al-Hijr,29,1831,فَإِذَا سَوَّيْتُهُۥ وَنَفَخْتُ فِيهِ مِن رُّوحِى فَقَعُوا۟ لَهُۥ سَٰجِدِينَ,"So when I have fashioned him and had a spirit of My Own ˹creation˺ breathed into him, fall down in prostration to him.”",220,14,3,105,99,6236,Meccan,FALSE,NA,9,"[فَإِذَا,سَوَّيْتُهُۥ,وَنَفَخْتُ,فِيهِ,مِن,رُّوحِى,فَقَعُوا۟,لَهُۥ,سَٰجِدِينَ]"
15,The Rocky Tract,الحجر,Al-Hijr,30,1832,فَسَجَدَ ٱلْمَلَٰٓئِكَةُ كُلُّهُمْ أَجْمَعُونَ,So the angels prostrated all together—,220,14,3,105,99,6236,Meccan,FALSE,NA,4,"[فَسَجَدَ,ٱلْمَلَٰٓئِكَةُ,كُلُّهُمْ,أَجْمَعُونَ]"
15,The Rocky Tract,الحجر,Al-Hijr,31,1833,إِلَّآ إِبْلِيسَ أَبَىٰٓ أَن يَكُونَ مَعَ ٱلسَّٰجِدِينَ,"but not Iblis, who refused to prostrate with the others.",220,14,3,105,99,6236,Meccan,FALSE,NA,7,"[إِلَّآ,إِبْلِيسَ,أَبَىٰٓ,أَن,يَكُونَ,مَعَ,ٱلسَّٰجِدِينَ]"
15,The Rocky Tract,الحجر,Al-Hijr,32,1834,قَالَ يَٰٓإِبْلِيسُ مَا لَكَ أَلَّا تَكُونَ مَعَ ٱلسَّٰجِدِينَ,"Allah asked, “O Iblis! What is the matter with you that you did not join others in prostration?”",220,14,3,105,99,6236,Meccan,FALSE,NA,8,"[قَالَ,يَٰٓإِبْلِيسُ,مَا,لَكَ,أَلَّا,تَكُونَ,مَعَ,ٱلسَّٰجِدِينَ]"
15,The Rocky Tract,الحجر,Al-Hijr,33,1835,قَالَ لَمْ أَكُن لِّأَسْجُدَ لِبَشَرٍ خَلَقْتَهُۥ مِن صَلْصَٰلٍۢ مِّنْ حَمَإٍۢ مَّسْنُونٍۢ,"He replied, “It is not for me to prostrate to a human You created from sounding clay moulded from black mud.”",220,14,3,105,99,6236,Meccan,FALSE,NA,11,"[قَالَ,لَمْ,أَكُن,لِّأَسْجُدَ,لِبَشَرٍ,خَلَقْتَهُۥ,مِن,صَلْصَٰلٍۢ,مِّنْ,حَمَإٍۢ,مَّسْنُونٍۢ]"
15,The Rocky Tract,الحجر,Al-Hijr,34,1836,قَالَ فَٱخْرُجْ مِنْهَا فَإِنَّكَ رَجِيمٌۭ,"Allah commanded, “Then get out of Paradise, for you are truly cursed.",220,14,3,105,99,6236,Meccan,FALSE,NA,5,"[قَالَ,فَٱخْرُجْ,مِنْهَا,فَإِنَّكَ,رَجِيمٌۭ]"
15,The Rocky Tract,الحجر,Al-Hijr,35,1837,وَإِنَّ عَلَيْكَ ٱللَّعْنَةَ إِلَىٰ يَوْمِ ٱلدِّينِ,And surely upon you is condemnation until the Day of Judgment.”,220,14,3,105,99,6236,Meccan,FALSE,NA,6,"[وَإِنَّ,عَلَيْكَ,ٱللَّعْنَةَ,إِلَىٰ,يَوْمِ,ٱلدِّينِ]"
15,The Rocky Tract,الحجر,Al-Hijr,36,1838,قَالَ رَبِّ فَأَنظِرْنِىٓ إِلَىٰ يَوْمِ يُبْعَثُونَ,"Satan appealed, “My Lord! Then delay my end until the Day of their resurrection.”",220,14,3,105,99,6236,Meccan,FALSE,NA,6,"[قَالَ,رَبِّ,فَأَنظِرْنِىٓ,إِلَىٰ,يَوْمِ,يُبْعَثُونَ]"
15,The Rocky Tract,الحجر,Al-Hijr,37,1839,قَالَ فَإِنَّكَ مِنَ ٱلْمُنظَرِينَ,"Allah said, “You will be delayed",220,14,3,105,99,6236,Meccan,FALSE,NA,4,"[قَالَ,فَإِنَّكَ,مِنَ,ٱلْمُنظَرِينَ]"
15,The Rocky Tract,الحجر,Al-Hijr,38,1840,إِلَىٰ يَوْمِ ٱلْوَقْتِ ٱلْمَعْلُومِ,until the appointed Day.”,220,14,3,105,99,6236,Meccan,FALSE,NA,4,"[إِلَىٰ,يَوْمِ,ٱلْوَقْتِ,ٱلْمَعْلُومِ]"
15,The Rocky Tract,الحجر,Al-Hijr,39,1841,قَالَ رَبِّ بِمَآ أَغْوَيْتَنِى لَأُزَيِّنَنَّ لَهُمْ فِى ٱلْأَرْضِ وَلَأُغْوِيَنَّهُمْ أَجْمَعِينَ,"Satan responded, “My Lord! For allowing me to stray I will surely tempt them on earth and mislead them all together,",220,14,3,105,99,6236,Meccan,FALSE,NA,10,"[قَالَ,رَبِّ,بِمَآ,أَغْوَيْتَنِى,لَأُزَيِّنَنَّ,لَهُمْ,فِى,ٱلْأَرْضِ,وَلَأُغْوِيَنَّهُمْ,أَجْمَعِينَ]"
15,The Rocky Tract,الحجر,Al-Hijr,40,1842,إِلَّا عِبَادَكَ مِنْهُمُ ٱلْمُخْلَصِينَ,except Your chosen servants among them.”,220,14,3,105,99,6236,Meccan,FALSE,NA,4,"[إِلَّا,عِبَادَكَ,مِنْهُمُ,ٱلْمُخْلَصِينَ]"
15,The Rocky Tract,الحجر,Al-Hijr,41,1843,قَالَ هَٰذَا صِرَٰطٌ عَلَىَّ مُسْتَقِيمٌ,"Allah said, “This is the Way, binding on Me:",220,14,3,105,99,6236,Meccan,FALSE,NA,5,"[قَالَ,هَٰذَا,صِرَٰطٌ,عَلَىَّ,مُسْتَقِيمٌ]"
15,The Rocky Tract,الحجر,Al-Hijr,42,1844,إِنَّ عِبَادِى لَيْسَ لَكَ عَلَيْهِمْ سُلْطَٰنٌ إِلَّا مَنِ ٱتَّبَعَكَ مِنَ ٱلْغَاوِينَ,"you will certainly have no authority over My servants, except the deviant who follow you,",220,14,3,105,99,6236,Meccan,FALSE,NA,11,"[إِنَّ,عِبَادِى,لَيْسَ,لَكَ,عَلَيْهِمْ,سُلْطَٰنٌ,إِلَّا,مَنِ,ٱتَّبَعَكَ,مِنَ,ٱلْغَاوِينَ]"
15,The Rocky Tract,الحجر,Al-Hijr,43,1845,وَإِنَّ جَهَنَّمَ لَمَوْعِدُهُمْ أَجْمَعِينَ,"and surely Hell is their destined place, all together.",220,14,3,105,99,6236,Meccan,FALSE,NA,4,"[وَإِنَّ,جَهَنَّمَ,لَمَوْعِدُهُمْ,أَجْمَعِينَ]"
15,The Rocky Tract,الحجر,Al-Hijr,44,1846,لَهَا سَبْعَةُ أَبْوَٰبٍۢ لِّكُلِّ بَابٍۢ مِّنْهُمْ جُزْءٌۭ مَّقْسُومٌ,"It has seven gates, to each a group of them is designated.”",220,14,3,105,99,6236,Meccan,FALSE,NA,8,"[لَهَا,سَبْعَةُ,أَبْوَٰبٍۢ,لِّكُلِّ,بَابٍۢ,مِّنْهُمْ,جُزْءٌۭ,مَّقْسُومٌ]"
15,The Rocky Tract,الحجر,Al-Hijr,45,1847,إِنَّ ٱلْمُتَّقِينَ فِى جَنَّٰتٍۢ وَعُيُونٍ,"Indeed, the righteous will be amid Gardens and springs.",221,14,3,105,99,6236,Meccan,FALSE,NA,5,"[إِنَّ,ٱلْمُتَّقِينَ,فِى,جَنَّٰتٍۢ,وَعُيُونٍ]"
15,The Rocky Tract,الحجر,Al-Hijr,46,1848,ٱدْخُلُوهَا بِسَلَٰمٍ ءَامِنِينَ,"˹It will be said to them,˺ “Enter in peace and security.”",221,14,3,105,99,6236,Meccan,FALSE,NA,3,"[ٱدْخُلُوهَا,بِسَلَٰمٍ,ءَامِنِينَ]"
15,The Rocky Tract,الحجر,Al-Hijr,47,1849,وَنَزَعْنَا مَا فِى صُدُورِهِم مِّنْ غِلٍّ إِخْوَٰنًا عَلَىٰ سُرُرٍۢ مُّتَقَٰبِلِينَ,"We will remove whatever bitterness they had in their hearts. In a friendly manner, they will be on thrones, facing one another.",221,14,3,105,99,6236,Meccan,FALSE,NA,10,"[وَنَزَعْنَا,مَا,فِى,صُدُورِهِم,مِّنْ,غِلٍّ,إِخْوَٰنًا,عَلَىٰ,سُرُرٍۢ,مُّتَقَٰبِلِينَ]"
15,The Rocky Tract,الحجر,Al-Hijr,48,1850,لَا يَمَسُّهُمْ فِيهَا نَصَبٌۭ وَمَا هُم مِّنْهَا بِمُخْرَجِينَ,"No fatigue will touch them there, nor will they ever be asked to leave.",221,14,3,105,99,6236,Meccan,FALSE,NA,8,"[لَا,يَمَسُّهُمْ,فِيهَا,نَصَبٌۭ,وَمَا,هُم,مِّنْهَا,بِمُخْرَجِينَ]"
15,The Rocky Tract,الحجر,Al-Hijr,49,1851,۞ نَبِّئْ عِبَادِىٓ أَنِّىٓ أَنَا ٱلْغَفُورُ ٱلرَّحِيمُ,"Inform My servants ˹O Prophet˺ that I am truly the All-Forgiving, Most Merciful,",221,14,3,105,99,6236,Meccan,FALSE,NA,7,"[۞,نَبِّئْ,عِبَادِىٓ,أَنِّىٓ,أَنَا,ٱلْغَفُورُ,ٱلرَّحِيمُ]"
15,The Rocky Tract,الحجر,Al-Hijr,50,1852,وَأَنَّ عَذَابِى هُوَ ٱلْعَذَابُ ٱلْأَلِيمُ,and that My torment is indeed the most painful.,221,14,3,106,99,6236,Meccan,FALSE,NA,5,"[وَأَنَّ,عَذَابِى,هُوَ,ٱلْعَذَابُ,ٱلْأَلِيمُ]"
15,The Rocky Tract,الحجر,Al-Hijr,51,1853,وَنَبِّئْهُمْ عَن ضَيْفِ إِبْرَٰهِيمَ,And inform them ˹O Prophet˺ about Abraham’s guests,221,14,3,106,99,6236,Meccan,FALSE,NA,4,"[وَنَبِّئْهُمْ,عَن,ضَيْفِ,إِبْرَٰهِيمَ]"
15,The Rocky Tract,الحجر,Al-Hijr,52,1854,إِذْ دَخَلُوا۟ عَلَيْهِ فَقَالُوا۟ سَلَٰمًۭا قَالَ إِنَّا مِنكُمْ وَجِلُونَ,"who entered upon him and greeted ˹him with˺, “Peace!” He ˹later˺ said, “Surely we are afraid of you.”",221,14,3,106,99,6236,Meccan,FALSE,NA,9,"[إِذْ,دَخَلُوا۟,عَلَيْهِ,فَقَالُوا۟,سَلَٰمًۭا,قَالَ,إِنَّا,مِنكُمْ,وَجِلُونَ]"
15,The Rocky Tract,الحجر,Al-Hijr,53,1855,قَالُوا۟ لَا تَوْجَلْ إِنَّا نُبَشِّرُكَ بِغُلَٰمٍ عَلِيمٍۢ,"They reassured ˹him˺, “Do not be afraid! Surely we give you good news of a knowledgeable son.”",221,14,3,106,99,6236,Meccan,FALSE,NA,7,"[قَالُوا۟,لَا,تَوْجَلْ,إِنَّا,نُبَشِّرُكَ,بِغُلَٰمٍ,عَلِيمٍۢ]"
15,The Rocky Tract,الحجر,Al-Hijr,54,1856,قَالَ أَبَشَّرْتُمُونِى عَلَىٰٓ أَن مَّسَّنِىَ ٱلْكِبَرُ فَبِمَ تُبَشِّرُونَ,"He wondered, “Do you give me good news despite my old age? What unlikely news!”",221,14,3,106,99,6236,Meccan,FALSE,NA,8,"[قَالَ,أَبَشَّرْتُمُونِى,عَلَىٰٓ,أَن,مَّسَّنِىَ,ٱلْكِبَرُ,فَبِمَ,تُبَشِّرُونَ]"
15,The Rocky Tract,الحجر,Al-Hijr,55,1857,قَالُوا۟ بَشَّرْنَٰكَ بِٱلْحَقِّ فَلَا تَكُن مِّنَ ٱلْقَٰنِطِينَ,"They responded, “We give you good news in all truth, so do not be one of those who despair.”",221,14,3,106,99,6236,Meccan,FALSE,NA,7,"[قَالُوا۟,بَشَّرْنَٰكَ,بِٱلْحَقِّ,فَلَا,تَكُن,مِّنَ,ٱلْقَٰنِطِينَ]"
15,The Rocky Tract,الحجر,Al-Hijr,56,1858,قَالَ وَمَن يَقْنَطُ مِن رَّحْمَةِ رَبِّهِۦٓ إِلَّا ٱلضَّآلُّونَ,"He exclaimed, “Who would despair of the mercy of their Lord except the misguided?”",221,14,3,106,99,6236,Meccan,FALSE,NA,8,"[قَالَ,وَمَن,يَقْنَطُ,مِن,رَّحْمَةِ,رَبِّهِۦٓ,إِلَّا,ٱلضَّآلُّونَ]"
15,The Rocky Tract,الحجر,Al-Hijr,57,1859,قَالَ فَمَا خَطْبُكُمْ أَيُّهَا ٱلْمُرْسَلُونَ,"He ˹then˺ added, “What is your mission, O  messenger-angels?”",221,14,3,106,99,6236,Meccan,FALSE,NA,5,"[قَالَ,فَمَا,خَطْبُكُمْ,أَيُّهَا,ٱلْمُرْسَلُونَ]"
15,The Rocky Tract,الحجر,Al-Hijr,58,1860,قَالُوٓا۟ إِنَّآ أُرْسِلْنَآ إِلَىٰ قَوْمٍۢ مُّجْرِمِينَ,"They replied, “We have actually been sent to a wicked people.",221,14,3,106,99,6236,Meccan,FALSE,NA,6,"[قَالُوٓا۟,إِنَّآ,أُرْسِلْنَآ,إِلَىٰ,قَوْمٍۢ,مُّجْرِمِينَ]"
15,The Rocky Tract,الحجر,Al-Hijr,59,1861,إِلَّآ ءَالَ لُوطٍ إِنَّا لَمُنَجُّوهُمْ أَجْمَعِينَ,"As for the family of Lot, we will certainly deliver them all,",221,14,3,106,99,6236,Meccan,FALSE,NA,6,"[إِلَّآ,ءَالَ,لُوطٍ,إِنَّا,لَمُنَجُّوهُمْ,أَجْمَعِينَ]"
15,The Rocky Tract,الحجر,Al-Hijr,60,1862,إِلَّا ٱمْرَأَتَهُۥ قَدَّرْنَآ ۙ إِنَّهَا لَمِنَ ٱلْغَٰبِرِينَ,except his wife. We have determined that she will be one of the doomed.”,221,14,3,106,99,6236,Meccan,FALSE,NA,7,"[إِلَّا,ٱمْرَأَتَهُۥ,قَدَّرْنَآ,ۙ,إِنَّهَا,لَمِنَ,ٱلْغَٰبِرِينَ]"
15,The Rocky Tract,الحجر,Al-Hijr,61,1863,فَلَمَّا جَآءَ ءَالَ لُوطٍ ٱلْمُرْسَلُونَ,"So when the messengers came to the family of Lot,",222,14,3,106,99,6236,Meccan,FALSE,NA,5,"[فَلَمَّا,جَآءَ,ءَالَ,لُوطٍ,ٱلْمُرْسَلُونَ]"
15,The Rocky Tract,الحجر,Al-Hijr,62,1864,قَالَ إِنَّكُمْ قَوْمٌۭ مُّنكَرُونَ,"he said, “You are surely an unfamiliar people!”",222,14,3,106,99,6236,Meccan,FALSE,NA,4,"[قَالَ,إِنَّكُمْ,قَوْمٌۭ,مُّنكَرُونَ]"
15,The Rocky Tract,الحجر,Al-Hijr,63,1865,قَالُوا۟ بَلْ جِئْنَٰكَ بِمَا كَانُوا۟ فِيهِ يَمْتَرُونَ,"They responded, “We have come to you with that ˹torment˺ which they have doubted.",222,14,3,106,99,6236,Meccan,FALSE,NA,7,"[قَالُوا۟,بَلْ,جِئْنَٰكَ,بِمَا,كَانُوا۟,فِيهِ,يَمْتَرُونَ]"
15,The Rocky Tract,الحجر,Al-Hijr,64,1866,وَأَتَيْنَٰكَ بِٱلْحَقِّ وَإِنَّا لَصَٰدِقُونَ,"We come to you with the truth, and we are certainly truthful.",222,14,3,106,99,6236,Meccan,FALSE,NA,4,"[وَأَتَيْنَٰكَ,بِٱلْحَقِّ,وَإِنَّا,لَصَٰدِقُونَ]"
15,The Rocky Tract,الحجر,Al-Hijr,65,1867,فَأَسْرِ بِأَهْلِكَ بِقِطْعٍۢ مِّنَ ٱلَّيْلِ وَٱتَّبِعْ أَدْبَٰرَهُمْ وَلَا يَلْتَفِتْ مِنكُمْ أَحَدٌۭ وَٱمْضُوا۟ حَيْثُ تُؤْمَرُونَ,"So travel with your family in the dark of night, and follow ˹closely˺ behind them. Do not let any of you look back, and go where you are commanded.”",222,14,3,106,99,6236,Meccan,FALSE,NA,14,"[فَأَسْرِ,بِأَهْلِكَ,بِقِطْعٍۢ,مِّنَ,ٱلَّيْلِ,وَٱتَّبِعْ,أَدْبَٰرَهُمْ,وَلَا,يَلْتَفِتْ,مِنكُمْ,أَحَدٌۭ,وَٱمْضُوا۟,حَيْثُ,تُؤْمَرُونَ]"
15,The Rocky Tract,الحجر,Al-Hijr,66,1868,وَقَضَيْنَآ إِلَيْهِ ذَٰلِكَ ٱلْأَمْرَ أَنَّ دَابِرَ هَٰٓؤُلَآءِ مَقْطُوعٌۭ مُّصْبِحِينَ,We revealed to him this decree: “Those ˹sinners˺ will be uprooted in the morning.”,222,14,3,106,99,6236,Meccan,FALSE,NA,9,"[وَقَضَيْنَآ,إِلَيْهِ,ذَٰلِكَ,ٱلْأَمْرَ,أَنَّ,دَابِرَ,هَٰٓؤُلَآءِ,مَقْطُوعٌۭ,مُّصْبِحِينَ]"
15,The Rocky Tract,الحجر,Al-Hijr,67,1869,وَجَآءَ أَهْلُ ٱلْمَدِينَةِ يَسْتَبْشِرُونَ,"And there came the men of the city, rejoicing.",222,14,3,106,99,6236,Meccan,FALSE,NA,4,"[وَجَآءَ,أَهْلُ,ٱلْمَدِينَةِ,يَسْتَبْشِرُونَ]"
15,The Rocky Tract,الحجر,Al-Hijr,68,1870,قَالَ إِنَّ هَٰٓؤُلَآءِ ضَيْفِى فَلَا تَفْضَحُونِ,"Lot pleaded, “Indeed, these are my guests, so do not embarrass me.",222,14,3,106,99,6236,Meccan,FALSE,NA,6,"[قَالَ,إِنَّ,هَٰٓؤُلَآءِ,ضَيْفِى,فَلَا,تَفْضَحُونِ]"
15,The Rocky Tract,الحجر,Al-Hijr,69,1871,وَٱتَّقُوا۟ ٱللَّهَ وَلَا تُخْزُونِ,Fear Allah and do not humiliate me.”,222,14,3,106,99,6236,Meccan,FALSE,NA,4,"[وَٱتَّقُوا۟,ٱللَّهَ,وَلَا,تُخْزُونِ]"
15,The Rocky Tract,الحجر,Al-Hijr,70,1872,قَالُوٓا۟ أَوَلَمْ نَنْهَكَ عَنِ ٱلْعَٰلَمِينَ,"They responded, “Have we not forbidden you from protecting anyone?”",222,14,3,106,99,6236,Meccan,FALSE,NA,5,"[قَالُوٓا۟,أَوَلَمْ,نَنْهَكَ,عَنِ,ٱلْعَٰلَمِينَ]"
15,The Rocky Tract,الحجر,Al-Hijr,71,1873,قَالَ هَٰٓؤُلَآءِ بَنَاتِىٓ إِن كُنتُمْ فَٰعِلِينَ,"He said, “O my people! Here are my daughters ˹so marry them˺ if you wish to do so.”",222,14,3,106,99,6236,Meccan,FALSE,NA,6,"[قَالَ,هَٰٓؤُلَآءِ,بَنَاتِىٓ,إِن,كُنتُمْ,فَٰعِلِينَ]"
15,The Rocky Tract,الحجر,Al-Hijr,72,1874,لَعَمْرُكَ إِنَّهُمْ لَفِى سَكْرَتِهِمْ يَعْمَهُونَ,"By your life ˹O Prophet˺, they certainly wandered blindly, intoxicated ˹by lust˺.",222,14,3,106,99,6236,Meccan,FALSE,NA,5,"[لَعَمْرُكَ,إِنَّهُمْ,لَفِى,سَكْرَتِهِمْ,يَعْمَهُونَ]"
15,The Rocky Tract,الحجر,Al-Hijr,73,1875,فَأَخَذَتْهُمُ ٱلصَّيْحَةُ مُشْرِقِينَ,So the ˹mighty˺ blast overtook them at sunrise.,222,14,3,106,99,6236,Meccan,FALSE,NA,3,"[فَأَخَذَتْهُمُ,ٱلصَّيْحَةُ,مُشْرِقِينَ]"
15,The Rocky Tract,الحجر,Al-Hijr,74,1876,فَجَعَلْنَا عَٰلِيَهَا سَافِلَهَا وَأَمْطَرْنَا عَلَيْهِمْ حِجَارَةًۭ مِّن سِجِّيلٍ,And We turned the cities ˹of Sodom and Gomorrah˺ upside down and rained upon them stones of baked clay.,222,14,3,106,99,6236,Meccan,FALSE,NA,8,"[فَجَعَلْنَا,عَٰلِيَهَا,سَافِلَهَا,وَأَمْطَرْنَا,عَلَيْهِمْ,حِجَارَةًۭ,مِّن,سِجِّيلٍ]"
15,The Rocky Tract,الحجر,Al-Hijr,75,1877,إِنَّ فِى ذَٰلِكَ لَءَايَٰتٍۢ لِّلْمُتَوَسِّمِينَ,Surely in this are signs for those who contemplate.,222,14,3,106,99,6236,Meccan,FALSE,NA,5,"[إِنَّ,فِى,ذَٰلِكَ,لَءَايَٰتٍۢ,لِّلْمُتَوَسِّمِينَ]"
15,The Rocky Tract,الحجر,Al-Hijr,76,1878,وَإِنَّهَا لَبِسَبِيلٍۢ مُّقِيمٍ,Their ruins still lie along a known route.,222,14,3,106,99,6236,Meccan,FALSE,NA,3,"[وَإِنَّهَا,لَبِسَبِيلٍۢ,مُّقِيمٍ]"
15,The Rocky Tract,الحجر,Al-Hijr,77,1879,إِنَّ فِى ذَٰلِكَ لَءَايَةًۭ لِّلْمُؤْمِنِينَ,Surely in this is a sign for those who believe.,222,14,3,106,99,6236,Meccan,FALSE,NA,5,"[إِنَّ,فِى,ذَٰلِكَ,لَءَايَةًۭ,لِّلْمُؤْمِنِينَ]"
15,The Rocky Tract,الحجر,Al-Hijr,78,1880,وَإِن كَانَ أَصْحَٰبُ ٱلْأَيْكَةِ لَظَٰلِمِينَ,"And the residents of the Forest were truly wrongdoers,",222,14,3,106,99,6236,Meccan,FALSE,NA,5,"[وَإِن,كَانَ,أَصْحَٰبُ,ٱلْأَيْكَةِ,لَظَٰلِمِينَ]"
15,The Rocky Tract,الحجر,Al-Hijr,79,1881,فَٱنتَقَمْنَا مِنْهُمْ وَإِنَّهُمَا لَبِإِمَامٍۢ مُّبِينٍۢ,so We inflicted punishment upon them. The ruins of both nations still lie on a well-known road.,222,14,3,106,99,6236,Meccan,FALSE,NA,5,"[فَٱنتَقَمْنَا,مِنْهُمْ,وَإِنَّهُمَا,لَبِإِمَامٍۢ,مُّبِينٍۢ]"
15,The Rocky Tract,الحجر,Al-Hijr,80,1882,وَلَقَدْ كَذَّبَ أَصْحَٰبُ ٱلْحِجْرِ ٱلْمُرْسَلِينَ,"Indeed, the residents of the Stone Valley also denied the messengers.",223,14,3,106,99,6236,Meccan,FALSE,NA,5,"[وَلَقَدْ,كَذَّبَ,أَصْحَٰبُ,ٱلْحِجْرِ,ٱلْمُرْسَلِينَ]"
15,The Rocky Tract,الحجر,Al-Hijr,81,1883,وَءَاتَيْنَٰهُمْ ءَايَٰتِنَا فَكَانُوا۟ عَنْهَا مُعْرِضِينَ,"We gave them Our signs, but they turned away from them.",223,14,3,106,99,6236,Meccan,FALSE,NA,5,"[وَءَاتَيْنَٰهُمْ,ءَايَٰتِنَا,فَكَانُوا۟,عَنْهَا,مُعْرِضِينَ]"
