surah_no,ayat,translator,text
27,63,asad,"Could there be any divine power besides God? Nay, most of those [who think so] do not know [what they are saying]!"
27,64,asad,"Nay – who is it that responds to the distressed when he calls out to Him, and who removes the ill [that caused the distress], and has made you inherit the earth?"
27,65,asad,Could there be any divine power besides God? How seldom do you keep this in mind!
27,66,asad,"Nay – who is it that guides you in the midst of the deep darkness of land and sea, and sends forth the winds as a glad tiding of His coming grace?"
27,67,asad,Could there be any divine power besides God? Sublimely exalted is God above anything to which men may ascribe a share in His divinity!
27,68,asad,"Nay – who is it that creates [all life] in the first instance, and then brings it forth anew? And who is it that provides you with sustenance out of heaven and earth?"
27,69,asad,Could there be any divine power besides God?
27,70,asad,"Say: ""[If you think so,] produce your evidence – if you truly believe in your claim!"""
27,71,asad,"Say: ""None in the heavens or on earth knows the hidden reality [of anything that exists: none knows it] save God."""
27,72,asad,And neither can they [who are living] perceive when they shall be raised from the dead:
27,73,asad,"nay, their knowledge of the life to come stops short of the truth: nay, they are [often] in doubt as to its reality: nay, they are blind to it."
27,74,asad,"And so, they who are bent on denying the truth are saying: ""What! After we have become dust – we and our forefathers – shall we [all], forsooth, be brought forth [from the dead]?"
27,75,asad,"Indeed, we were promised this – we and our forefathers – in the past as well; it is nothing but fables of ancient times!"""
27,76,asad,"Say: ""Go all over the earth and behold what happened in the end to those [who were thus] lost in sin!"""
27,77,asad,"But do not grieve over them, and neither be distressed by the false arguments which they devise [against God’s messages]."
27,78,asad,"And [when] they ask, ""When is this promise [of resurrection] to be fulfilled? [Answer this, O you who believe in it,] if you are men of truth!"""
27,79,asad,"say thou: ""It may well be that something of that which [in your ignorance] you so hastily demand has already drawn close unto you...."""
27,80,asad,"Now, verily, thy Sustainer is indeed limitless in His bounty unto men – but most of them are bereft of gratitude."
27,81,asad,"But, verily, thy Sustainer knows all that their hearts conceal as well as all that they bring into the open:"
27,82,asad,for there is nothing [so deeply] hidden in the heavens or on earth but is recorded in [His] clear decree.
27,83,asad,"BEHOLD, this Qur’ān explains to the children of Israel most [of that] whereon they hold divergent views;"
27,84,asad,"and, verily, it is a guidance and a grace unto all who believe [in it]."
27,85,asad,"Verily, [O believer,] thy Sustainer will judge between them in His wisdom – for He alone is almighty, all-knowing."
27,86,asad,"Hence, place thy trust in God [alone] – for, behold, that in which thou believest is truth self-evident."
27,87,asad,"just as thou canst not lead the blind [of heart] out of their error; none canst thou make hear save such as [are willing to] believe in Our messages, and thus surrender themselves unto Us."
27,88,asad,"Now, [as for the deaf and blind of heart –] when the word [of truth] stands revealed against them, We shall bring forth unto them out of the earth a creature which will tell them that mankind had no real faith in Our messages."
27,89,asad,And on that Day We shall gather from within every community a host of those who gave the lie to Our messages; and they will be grouped [according to the gravity of their sins]
27,90,asad,"until such a time as they shall come [to be judged. And] He will say: ""Did you give the lie to My messages even though you failed to encompass them with [your] knowledge? Or what was it that [you thought] you were doing?"""
27,91,asad,"And the word [of truth] will stand revealed against them in the face of all the wrong which they had committed, and they will not [be able to] utter a single word [of excuse]:"
27,92,asad,"for were they not aware that it is We who had made the night for them, so that they might rest therein, and the day, to make [them] see?"
27,93,asad,"In this, behold, there are messages indeed for people who will believe!"
27,94,asad,"And on that Day the trumpet [of judgment] will be sounded, and all [creatures] that are in the heavens and all that are on earth will be stricken with terror, except such as God wills [to exempt]: and in utter lowliness all will come unto Him."
27,95,asad,"And thou wilt see the mountains, which [now] thou deemest so firm, pass away as clouds pass away: a work of God, who has ordered all things to perfection!"
27,96,asad,"Verily, He is fully aware of all that you do!"
27,97,asad,Whoever shall come [before Him] with a good deed will gain [further] good therefrom; and they will be secure from the terror of that Day.
27,98,asad,"But they who shall come with evil deeds – their faces will be thrust into the fire, [and they will be asked:] ""Is this aught but a just requital for what you were doing [in life]?"""
27,99,asad,"and to convey this Qur’ān [to the world]."""
27,100,asad,"Whoever, therefore, chooses to follow the right path, follows it but for his own good; and if any wills to go astray, say [unto him]: ""I am only a warner!"""
27,101,asad,"And say: ""All praise is due to God! In time He will make you see [the truth of] His messages, and then you shall know them [for what they are]."" And thy Sustainer is not unmindful of whatever you all may do."
28,1,asad,Tā. Sīn. Mīm.
28,2,asad,THESE ARE MESSAGES of a divine writ clear in itself and clearly showing the truth.
28,3,asad,"We [now] convey unto thee some of the story of Moses and Pharaoh, setting forth the truth for [the benefit of] people who will believe."
28,4,asad,"Behold, Pharaoh exalted himself in the land and divided its people into castes. One group of them he deemed utterly low; he would slaughter their sons and spare [only] their women: for, behold, he was one of those who spread corruption [on earth]."
28,5,asad,"But it was Our will to bestow Our favour upon those [very people] who were deemed [so] utterly low in the land, and to make them forerunners in faith, and to make them heirs [to Pharaoh’s glory],"
28,6,asad,"and to establish them securely on earth, and to let Pharaoh and Hāmān and their hosts experience through those [children of Israel] the very thing against which they sought to protect themselves."
28,7,asad,"And so, [when he was born,] We inspired [thus] the mother of Moses: ""Suckle him [for a time], and then, when thou hast cause to fear for him, cast him into the river, and have no fear and do not grieve – for We shall restore him to thee, and shall make him one of Our message-bearers!"""
28,8,asad,"And [some of] Pharaoh’s household found [and spared] him: for [We had willed] that he become an enemy unto them and [a source of] grief, seeing that Pharaoh and Hāmān and their hosts were sinners indeed!"
28,9,asad,"Now the wife of Pharaoh said: ""A joy to the eye [could this child be] for me and thee! Slay him not: he may well be of use to us, or we may adopt him as a son!"" And they had no presentiment [of what he was to become]."
28,10,asad,"On the morrow, however, an aching void grew up in the heart of the mother of Moses, and she would indeed have disclosed all about him had We not endowed her heart with enough strength to keep alive her faith [in Our promise]."
28,11,asad,"And so she said to his sister, ""Follow him"" – and [the girl] watched him from afar, while they [who had taken him in] were not aware of it."
28,12,asad,"Now from the very beginning We caused him to refuse the breast of [Egyptian] nurses; and [when his sister came to know this,] she said: ""Shall I guide you to a family that might rear him for you, and look after him with good will?"""
